# Time	(Ca elimination through PMCA Pump).Flux	(Ca influx through IP3R from ER).Flux	(Ca influx through TRPV).Flux	(Ca influx through VGCC).Flux	(Ca into ER through SERCA Pump).Flux	
64	0.00520669	-21460.5	2.75322	-0	0.0118433	
65	0.00453482	-21969.9	2.87701	-0	0.010341	
66	0.00417505	-22507.9	3.033	-0	0.00953397	
67	0.00405497	-23080.2	3.21555	-0	0.00926418	
68	0.00411764	-23691.6	3.41871	-0	0.00940501	
69	0.00432884	-24346.5	3.63635	-0	0.00987919	
70	0.00467673	-25048	3.86229	-0	0.0106588	
71	0.00516914	-25798.9	4.09052	-0	0.0117595	
72	0.0058313	-26600.6	4.31535	-0	0.0132343	
73	0.0067059	-27453.8	4.53167	-0	0.0151738	
74	0.0078564	-28358.4	4.73501	-0	0.0177108	
75	0.00937412	-29313.4	4.92172	-0	0.0210344	
76	0.0113904	-30316.9	5.08897	-0	0.0254121	
77	0.0140964	-31366.7	5.23474	-0	0.0312247	
78	0.0177756	-32459.7	5.35783	-0	0.0390233	
79	0.022858	-33592.3	5.45771	-0	0.0496181	
80	0.0300153	-34760.4	5.53452	-0	0.0642266	
81	0.0403342	-35959.8	5.58886	-0	0.0847289	
82	0.0556515	-37185.4	5.62177	-0	0.114121	
83	0.07925	-38431.5	5.63456	-0	0.157379	
84	0.11744	-39691.2	5.62873	-0	0.223212	
85	0.183599	-40955.3	5.60591	-0	0.327983	
86	0.310362	-42208.9	5.56777	-0	0.505724	
87	0.596511	-43421.9	5.51595	-0	0.839317	
88	1.48193	-44506	5.45195	-0	1.59978	
89	8.55475	-44888.6	5.37641	0	4.98366	
90	31.6945	-0.00731901	5.28954	0	13.4525	
91	7.42615	-0.00179047	5.20265	0	4.538	
